,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,Bandwidth_GB_Year,Area_Suburban,Area_Urban,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Churn_Yes,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
3608,94,0,49,50538.21,9.678927,12,3,0,16.43691,2026.9243579999998,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
7851,8335,0,37,6556.37,13.39001,15,3,1,64.62103,5748.202465,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1
3559,2157,4,87,86105.44,10.900139999999999,15,0,0,9.298353,1074.116423,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
8428,15326,1,55,93186.26,8.332958,10,2,1,47.52483,4185.0147369999995,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1
9468,207,1,65,39445.92,9.371171,11,2,0,54.74318,5128.476246,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0
7716,2536,1,30,90857.99,13.13159,9,2,1,66.20026999999999,5680.9189799999995,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
8268,319,1,30,52758.91,11.46155,14,1,0,69.56109000000001,6037.093005,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
4889,777,1,87,24165.62,4.5655660000000005,16,4,1,1.726822,850.0650583999999,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
3093,24580,5,25,34364.84,10.76239,14,1,0,10.12304,1292.562403,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1
898,8149,0,22,33543.36,11.08657399,8,0,1,4.709035899,545.1832764999999,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5935,19301,1,82,59816.0,7.343126,14,0,0,54.779090000000004,5285.025958,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
729,2439,2,66,25100.17,8.07133879,7,1,1,29.8284414,3113.451696,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0
5197,39,2,26,42863.75,9.519547,11,0,1,54.83336,5209.371279,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0
6195,1026,2,41,95657.24,14.780120000000002,10,1,0,56.97688,5154.285324,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1
5310,257,0,33,54873.78,8.39826,12,0,1,64.13229,6317.996068,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
8507,13243,2,86,66115.1,10.24939,15,1,0,68.87713000000001,6366.330959000001,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1
2409,195,0,59,8549.54,9.461247,12,3,1,15.41637,2147.084163,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
8486,584,0,42,32929.09,11.08114,13,0,1,46.03183,4478.070702,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
7681,7410,0,53,23353.6,9.915598,8,1,0,58.34647,5194.643427,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1
1173,79276,3,85,18788.66,15.34353703,14,1,0,9.378558244,1150.450972,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0
6694,19569,3,81,40071.46,9.519732000000001,18,0,1,59.41976999999999,5586.760819,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0
8541,5714,10,45,30450.75,6.31343,9,1,0,65.90337,6034.6198810000005,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0
9443,759,2,84,58578.06,7.750919000000001,10,1,0,52.788740000000004,4728.350252,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
1007,3091,3,70,71860.3,6.005716686,14,1,0,2.049006759,433.121911,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
3576,1101,3,19,56246.75,12.45674,10,0,0,12.95912,1333.702402,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
2113,8409,7,19,48531.85,5.985983,13,0,0,10.99952,1794.594938,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0
352,41155,3,48,64420.19,11.01996949,15,3,2,10.9750814,1312.008382,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0
8136,1267,2,31,44622.42,8.627751,15,1,1,63.48369,5677.324438000001,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0
7067,780,1,18,3609.96,13.15279,15,4,0,65.82346,6389.433314,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0
5867,30228,2,60,20726.52,7.47385,15,1,0,65.67374000000001,6417.345402,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1
1347,56765,2,39,11435.62,8.931385159,14,0,0,3.135848347,677.2734494,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0
1454,31607,3,26,61773.61,3.93506187,12,1,0,10.11687657,1698.8763210000002,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
8376,32568,4,40,27211.31,11.67884,14,1,0,39.22782,4443.924934000001,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1
5392,581,3,89,28391.83,20.62504,13,0,1,62.27986,5384.246623,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0
1664,27726,1,54,44057.85,6.6661417620000005,13,1,0,6.5443199,1185.892988,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0
9890,32477,1,31,53015.75,10.42329,13,1,0,60.5753,5626.984861,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
8438,25752,5,32,22117.1,6.4689190000000005,12,3,0,42.93116,4390.887942,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1
7674,5211,9,89,13473.99,8.582666,10,0,0,65.13005,6493.208909,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
8932,10389,2,42,23101.59,3.081914,10,1,0,63.6336,5985.170527,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0
5449,672,0,70,9901.11,9.49165,7,1,1,66.47606,6502.025208,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0
8528,12279,3,75,37720.52,8.982395,14,2,0,56.75264,4835.295615,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1
3953,861,8,19,166553.1,15.433470000000002,14,4,0,4.538742,1368.093103,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0
850,873,0,22,58126.33,16.58995671,17,1,0,11.38490458,1549.466596,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
1284,861,4,87,26129.83,6.292455476000001,13,3,0,4.8379907630000005,715.3186357999999,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0
8310,14989,0,31,23191.81,9.894645,11,0,0,46.848440000000004,4839.25878,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
1415,3431,3,49,46183.9,6.399633802,14,0,2,3.6886577239999996,557.4590467999999,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0
6563,3058,1,67,18056.75,5.848469000000001,17,0,1,61.246019999999994,5521.477482,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
2919,1075,1,88,29321.73,9.702895,11,1,2,3.109148,581.9611419,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0
2948,1253,1,34,27450.8,9.403453,13,2,0,8.681614,1501.794265,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0
6099,359,1,52,50181.69,7.432898,11,1,1,54.60066,4829.62672,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
7782,1708,3,48,58634.05,11.323139999999999,9,1,0,49.199220000000004,4459.144157,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0
8109,5515,7,24,19228.8,14.403070000000001,11,0,1,69.0717,6286.518729,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0
6790,369,5,69,53224.48,10.79852,13,0,0,69.14141,6746.608618000001,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1
3173,184,0,85,42504.3,8.178814,15,1,0,13.262,1623.298167,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1
5800,7330,2,77,37283.81,8.996808,9,1,0,59.66274,4939.5505840000005,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2184,2382,4,27,78989.36,15.51053,11,1,1,10.46977,1341.803325,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
7960,33661,1,76,21066.44,12.31061,12,1,1,45.75966,4646.487467,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0
2504,841,4,82,51673.68,9.183616,14,0,1,22.14611,2113.6917129999997,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
6892,2019,2,29,50426.29,11.69924,11,1,1,64.88325,5864.39928,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
9086,10516,1,58,24495.84,8.867727,14,1,0,64.59201999999999,5890.989702000001,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0
360,34460,4,85,70023.28,7.8465216479999995,14,2,0,6.10108047,1080.159892,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1
3731,36681,4,60,28894.68,5.672909,4,3,0,19.91179,2049.7999839999998,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
4814,196,1,78,24927.42,12.83525,10,1,0,7.888574,810.3780598,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0
5241,1134,3,36,12746.57,4.440377,11,0,0,48.92152,4517.31047,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0
7295,707,1,68,23743.51,10.30211,14,0,0,66.19713,5467.675628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0
8313,14479,3,65,52360.6,6.583500999999999,12,1,3,56.79639,5348.891613000001,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
810,4059,1,49,25435.29,12.9775086,11,4,0,8.294910436,1048.128938,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
9881,18110,3,28,39632.68,7.308628,16,1,0,49.27373,4444.639718,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
471,73,2,62,23165.82,11.06361355,10,2,0,14.68600159,1562.32774,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
3068,8470,1,80,129628.7,10.60642,13,2,0,11.91973,1860.602438,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
2676,6210,2,63,16538.08,11.55503,12,1,0,2.237975,492.0307786999999,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0
3176,32363,1,23,1817.99,9.617616,15,1,0,8.915225999999999,1586.6323289999998,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
7045,4158,4,51,57253.42,17.70257,12,0,0,63.25058000000001,5943.184132,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9140,2576,4,64,33985.54,17.81793,15,1,1,64.20102,5999.064003,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0
5962,1182,7,39,61815.08,10.65972,10,1,0,69.8304,6771.506745999999,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0
7914,29232,3,81,16134.75,9.704036,11,4,1,64.33331,5656.693914,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1
390,4813,3,61,20811.42,13.60774223,6,2,1,3.0450647010000003,703.6927423,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1
4366,0,0,36,60010.8,5.221072,9,2,0,11.07238,1837.391501,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0
4535,1085,4,39,43769.45,10.21531,14,0,0,18.07558,2082.760575,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0
8122,7015,1,87,27615.28,12.153089999999999,9,2,0,70.74838000000001,5936.910583,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0
4532,2333,2,71,93402.26,12.41991,10,0,0,10.65198,1855.20004,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0
7254,246,4,33,30989.61,4.778804,14,0,1,66.54966,5875.620719,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
7632,722,1,46,22487.36,9.629847999999999,9,0,0,51.80639,4454.649814,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
9755,29015,0,64,83912.29,10.898769999999999,12,4,0,60.487930000000006,5406.560211999999,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0
4508,37360,0,50,25990.9,15.407129999999999,15,1,0,10.886660000000001,1129.5783509999999,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
8329,28049,3,82,89484.89,12.74981,11,2,0,53.47075,4445.615287,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
8934,7633,2,35,63016.28,10.760489999999999,14,3,0,56.841,5390.2306020000005,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0
7823,916,0,69,20507.78,11.76257,11,1,0,67.25763,5691.423795000001,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1
9649,23858,0,75,71285.56,12.09114,16,2,0,47.563829999999996,4140.838229999999,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
1180,18578,1,88,30133.27,10.03378888,14,1,0,30.03608319,2688.491827,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0
3345,1246,6,21,48511.64,7.602007,6,1,0,20.0119,2739.364415,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0
3468,9100,0,85,19167.82,12.08713,14,1,2,1.450971,356.9526336,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1
2300,562,1,85,7514.44,10.25643,14,1,0,5.111421,655.4787828999999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1
143,12914,3,31,19800.81,10.31551212,11,2,1,5.15825129,1313.492851,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
3244,3643,3,29,20761.5,6.827248,9,1,0,6.645392,1037.253154,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0
7415,34276,2,63,108805.1,12.19485,12,1,2,51.589059999999996,4774.105626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0
5480,8412,1,46,24925.09,10.202639999999999,10,2,0,54.131640000000004,5296.312677,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
403,17,0,19,75871.75,12.07096717,11,2,0,3.0843765910000003,952.5914921,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0
1938,2713,4,79,10349.38,10.42980353,17,1,0,2.24841574,1115.3191869999998,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0
166,3410,1,73,35478.4,7.602570192000001,7,2,0,8.494439199999999,847.110799,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1
9195,7762,0,19,48292.64,9.7879,12,1,0,55.27092,4957.435146,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0
4251,1583,0,46,25227.46,13.714279999999999,12,1,0,18.9981,2521.277564,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0
2751,182,4,18,70844.17,9.367555,12,0,1,8.27839,1169.714886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0
9620,9391,1,22,58726.65,10.55283,14,0,0,59.7267,5508.351465,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1
6917,3085,0,72,16352.29,11.51984,12,1,0,58.45536,5160.058163000001,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0
6200,1808,0,85,51126.59,12.513710000000001,10,1,0,62.43544,5823.280925999999,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0
7541,948,3,33,10547.83,10.58659,12,0,0,59.22886,5590.851554999999,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
6181,235,0,88,18474.89,6.575864,9,4,1,58.52876,5045.986552,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1
2351,853,4,82,60271.58,5.147124,15,2,0,2.763224,1151.98874,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
7656,17600,0,46,80782.53,11.597669999999999,13,0,0,71.52133,6185.777520000001,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1
9949,10450,4,43,68457.74,5.233119,12,1,1,52.62668000000001,5156.5327210000005,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1
1181,16299,1,49,4812.74,12.96180339,16,1,0,13.34966275,1454.923517,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0
1861,9191,0,54,72841.97,7.65593436,7,0,0,24.02275725,2112.65313,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
7050,1875,2,18,56747.02,6.7150669999999995,11,2,0,68.6663,6145.669296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1
3859,1692,2,53,48176.26,10.19102,14,0,0,6.072026,1154.151996,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
179,4991,0,87,27326.79,7.905333122,14,1,0,5.522376826,737.8564607999999,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0
6119,8149,3,36,36890.17,11.25565,8,0,0,57.54902,5971.1383909999995,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0
3134,6067,0,37,40760.02,12.147739999999999,15,0,0,9.389883,1839.7826559999999,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0
7970,163,1,62,33446.77,11.107380000000001,13,0,0,69.63521,5929.405615,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0
2660,23867,3,41,18373.26,6.015014,12,2,0,4.245295,707.2606071,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0
5552,17989,2,29,80683.44,11.77618,14,2,0,58.60767,5350.192494,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0
5445,341,2,61,23672.57,15.46065,14,1,0,53.776340000000005,4594.835502,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
5933,32031,0,57,65952.12,13.10857,11,0,0,52.664469999999994,4724.802444,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0
4304,32029,4,89,61571.39,6.001994,16,0,1,4.661936,946.0176525,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4247,8742,3,55,29711.39,8.472127,17,0,0,2.0110580000000002,956.6535443,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0
569,2223,0,22,6769.7,15.39425705,13,1,0,14.17620441,1695.851887,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1
4444,17356,4,45,19623.2,8.688645,9,4,0,9.05217,1042.770459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
935,24416,1,34,37860.53,11.6041258,8,1,0,1.740841699,658.4234711,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
918,1209,0,35,32399.51,6.271196467,10,1,0,10.34327947,1224.604104,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0
4482,25903,0,84,14146.51,5.627745,15,0,1,11.17891,1213.57856,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
310,19659,0,22,22362.59,13.736212599999998,15,0,2,9.915959247,1079.0125050000001,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0
6732,3208,0,25,643.2,5.411723,8,2,0,64.08645,5785.930696,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
4139,8784,0,65,42739.62,12.931230000000001,15,2,0,17.21579,1670.944369,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1
7498,610,1,82,28254.82,12.63006,11,2,0,56.56448,5369.680372,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1
8501,2956,1,88,27192.54,14.00066,15,1,0,49.22149,4738.397058,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0
1199,43,3,47,85147.06,7.540632126,17,0,0,3.811416865,1023.7022630000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5323,1092,3,66,6649.53,5.254926,11,1,0,66.61872,5830.697843999999,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0
3627,2491,9,55,35693.42,11.95533,11,0,0,3.048345,577.9768805,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
4408,370,3,18,57578.24,10.34662,11,0,0,5.436971,869.9774936000001,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0
4000,5144,2,52,42761.9,10.638810000000001,18,1,0,1.6696389999999999,498.5585239,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0
2381,100,1,67,31935.51,8.929747,14,1,0,7.749594999999999,1253.992994,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
7232,24682,1,55,77919.02,13.97354,15,0,0,71.38558,6988.587622,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1
2202,266,1,89,98189.95,11.03899,15,1,0,26.74209,3121.880615,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0
